srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,classe
192.168.0.75,46129,239.255.255.250,1900,17,1,200,0,0,200,200,200,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,200,0,0,0
192.168.0.75,46422,187.122.190.6,443,6,28,2399,35,438587,52,85,995,178,625,12531,39148,9165,55,4725,52232,10051,41,3262,39753,6913,127583,127583,127583,127583,0,0,0,0,0,28,2399,35,438587,1,2,0,0,1456,1820,0,0
192.168.0.75,42520,201.90.142.133,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,34880,216.58.202.227,443,6,9,695,8,728,52,77,141,32,52,91,153,38,20,43003,293910,101996,6,6350,36999,13768,372117,372117,372117,372117,0,0,0,0,0,9,695,8,728,4,5,0,0,468,416,0,0
192.168.0.11,34781,192.168.0.75,46129,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,0
192.168.0.75,46129,239.255.255.250,1900,17,2,400,0,0,200,200,200,0,0,-1,0,0,998514,998514,998514,0,0,0,0,0,998514,998514,998514,998514,0,0,0,0,0,2,400,0,0,0,0,0,0,400,0,0,0
201.90.142.133,443,192.168.0.75,42520,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.11,43005,192.168.0.75,46129,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,0
192.168.0.75,40676,104.109.33.148,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,33010,172.217.30.2,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,323435,323435,323435,323435,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
104.109.33.148,443,192.168.0.75,40676,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,45922,187.122.190.6,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,323523,323523,323523,323523,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,46422,187.122.190.6,443,6,3,2985,0,0,995,995,995,0,0,-1,0,0,218356,218812,219269,645,0,0,0,0,437625,437625,437625,437625,0,0,0,0,0,3,2985,0,0,3,0,0,0,156,0,0,0
192.168.0.11,51890,192.168.0.75,46129,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,0
192.168.0.11,57260,192.168.0.75,46129,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,0
192.168.0.75,46129,239.255.255.250,1900,17,1,200,0,0,200,200,200,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,200,0,0,0
187.122.190.6,443,192.168.0.75,46422,6,50,393486,39,2052,52,7869,27564,6458,52,52,64,2,5,33695,644424,114109,24,43351,644451,128331,1651087,1651087,1651087,1651087,0,0,0,0,0,50,393486,39,2052,2,0,0,0,2600,2052,0,0
192.168.0.75,55472,216.58.222.110,443,6,3,593,1,52,98,197,363,144,52,52,52,0,44,65,86,29,0,0,0,0,183807,183807,183807,183807,0,0,0,0,0,3,593,1,52,3,0,0,0,156,52,0,0
192.168.0.75,56868,216.58.202.238,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,369058,369058,369058,369058,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
52.26.32.195,443,192.168.0.75,40056,6,1,83,1,52,83,83,83,0,52,52,52,0,0,0,0,0,0,0,0,0,23,23,23,23,0,0,0,0,0,1,83,1,52,1,0,0,0,52,52,0,0
52.37.16.190,443,192.168.0.75,36972,6,1,83,1,52,83,83,83,0,52,52,52,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,1,83,1,52,1,0,0,0,52,52,0,0
192.168.0.75,41454,172.217.29.110,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,453788,453788,453788,453788,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
216.58.222.110,443,192.168.0.75,56226,6,3,156,3,180,52,52,52,0,52,60,64,6,4944,164946,324948,226276,4925,164110,323295,225121,329900,329900,329900,329900,0,0,0,0,0,3,156,3,180,0,0,0,0,156,180,0,0
192.168.0.75,55472,216.58.222.110,443,6,7,733,8,667,52,104,363,115,52,83,127,28,23,57173,318214,128025,8,65001,329722,125689,468099,468099,468099,468099,0,0,0,0,0,7,733,8,667,2,5,0,0,376,416,0,0
192.168.0.75,59596,216.58.211.99,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,46422,187.122.190.6,443,6,31,2555,44,390047,52,82,995,169,625,8864,17428,5759,68,23717,243575,61342,20,10880,280178,44236,711514,711514,711514,711514,0,0,0,0,0,31,2555,44,390047,1,2,0,0,1612,2288,0,0
192.168.0.75,40056,52.26.32.195,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,36972,52.37.16.190,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
52.26.32.195,443,192.168.0.75,40116,6,1,83,1,52,83,83,83,0,52,52,52,0,0,0,0,0,0,0,0,0,111,111,111,111,0,0,0,0,0,1,83,1,52,1,0,0,0,52,52,0,0
187.122.190.6,443,192.168.0.75,45920,6,3,218,3,168,52,72,83,17,52,56,64,6,14855,313264,611674,422014,57602,314231,570860,362928,669293,669293,669293,669293,0,0,0,0,0,3,218,3,168,2,0,0,0,156,168,0,0
187.122.190.6,443,192.168.0.75,45774,6,2,135,2,104,52,67,83,21,52,52,52,0,206403,206403,206403,0,208179,208179,208179,0,249719,249719,249719,249719,0,0,0,0,0,2,135,2,104,1,0,0,0,104,104,0,0
216.58.211.99,443,192.168.0.75,59596,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
187.122.190.6,443,192.168.0.75,45780,6,2,135,2,104,52,67,83,21,52,52,52,0,128428,128428,128428,0,127878,127878,127878,0,171081,171081,171081,171081,0,0,0,0,0,2,135,2,104,1,0,0,0,104,104,0,0
192.168.0.75,47038,216.58.222.99,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,546737,546737,546737,546737,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,58560,198.45.50.131,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,556048,556048,556048,556048,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
31.13.74.6,443,192.168.0.75,57550,6,2,104,1,52,52,52,52,0,52,52,52,0,15237,15237,15237,0,0,0,0,0,15237,15237,15237,15237,0,0,0,0,0,2,104,1,52,0,0,0,0,104,52,0,0
187.122.190.6,443,192.168.0.75,45776,6,2,135,2,104,52,67,83,21,52,52,52,0,219403,219403,219403,0,215874,215874,215874,0,261051,261051,261051,261051,0,0,0,0,0,2,135,2,104,1,0,0,0,104,104,0,0
64.233.190.189,443,192.168.0.75,40424,6,1,112,1,52,112,112,112,0,52,52,52,0,0,0,0,0,0,0,0,0,26,26,26,26,0,0,0,0,0,1,112,1,52,1,0,0,0,52,52,0,0
31.13.74.35,443,192.168.0.75,59964,6,3,156,0,0,52,52,52,0,0,-1,0,0,6,20,34,19,0,0,0,0,40,40,40,40,0,0,0,0,0,3,156,0,0,0,0,0,0,156,0,0,0
187.122.190.6,443,192.168.0.75,45778,6,2,135,1,52,52,67,83,21,52,52,52,0,4,4,4,0,0,0,0,0,45183,45183,45183,45183,0,0,0,0,0,2,135,1,52,1,0,0,0,104,52,0,0
192.168.0.75,40116,52.26.32.195,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,45920,187.122.190.6,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,45774,187.122.190.6,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,45780,187.122.190.6,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,46422,187.122.190.6,443,6,38,3858,61,558643,52,101,995,212,624,9158,40596,8260,70,5610,40664,8834,10,2528,36214,5261,207603,207603,207603,207603,0,0,0,0,0,38,3858,61,558643,2,4,0,0,1976,3172,0,0
192.168.0.75,45776,187.122.190.6,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,45778,187.122.190.6,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
201.90.142.133,443,192.168.0.75,42520,6,2,135,1,52,52,67,83,21,52,52,52,0,15,15,15,0,0,0,0,0,41238,41238,41238,41238,0,0,0,0,0,2,135,1,52,1,0,0,0,104,52,0,0
192.168.0.75,46472,187.122.190.6,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,861229,861229,861229,861229,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,46422,187.122.190.6,443,6,12,1567,22,237329,52,130,995,272,626,10787,34804,8239,575,7496,34740,9822,31,2630,8216,3124,82456,82456,82456,82456,0,0,0,0,0,12,1567,22,237329,1,2,0,0,624,1144,0,0
192.168.0.75,42520,201.90.142.133,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
187.122.190.6,443,192.168.0.75,45922,6,1,83,0,0,83,83,83,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,1,0,0,0,52,0,0,0
192.168.0.75,48072,216.58.222.78,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,22845,22845,22845,22845,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,45922,187.122.190.6,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,46422,187.122.190.6,443,6,26,2295,30,252126,52,88,995,184,624,8404,17428,6282,100,4960,54011,11129,43,3840,61540,11356,124013,124013,124013,124013,0,0,0,0,0,26,2295,30,252126,1,2,0,0,1352,1560,0,0
192.168.0.75,40656,104.109.33.148,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,17186,17186,17186,17186,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,45922,187.122.190.6,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,0
192.168.0.75,40658,104.109.33.148,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,17181,17181,17181,17181,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
88.99.142.163,443,192.168.0.75,54936,6,3,266,3,191,52,88,131,39,52,63,87,20,220853,245089,269325,34274,61980,117527,173074,78555,490178,490178,490178,490178,0,0,0,0,0,3,266,3,191,2,1,0,0,156,156,0,0
192.168.0.75,40660,104.109.33.148,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,17217,17217,17217,17217,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,37028,52.37.16.190,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,220590,220590,220590,220590,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,40856,216.58.202.238,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,125213,125213,125213,125213,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
187.122.188.112,53,192.168.0.75,42592,17,1,180,0,0,180,180,180,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,0,0,0,0,0,0,180,0,0,0
187.122.188.115,53,192.168.0.75,42592,17,2,367,0,0,123,183,244,85,0,-1,0,0,1962,1962,1962,0,0,0,0,0,1962,1962,1962,1962,0,0,0,0,0,2,367,0,0,0,0,0,0,367,0,0,0
192.168.0.75,40728,104.109.33.148,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,156597,156597,156597,156597,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.10,68,255.255.255.255,67,17,1,336,0,0,336,336,336,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336,0,0,0,0,0,0,336,0,0,0
192.168.0.59,57621,255.255.255.255,57621,17,1,68,0,0,68,68,68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,68,0,0,0
192.168.0.75,46422,187.122.190.6,443,6,31,2555,32,250183,52,82,995,169,624,7818,27564,7112,66,2384,12105,3197,35,1553,7702,1905,71541,71541,71541,71541,0,0,0,0,0,31,2555,32,250183,1,2,0,0,1612,1664,0,0
192.168.0.75,40906,216.58.202.238,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,20115,20115,20115,20115,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,39250,216.58.222.106,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,24863,24863,24863,24863,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,40726,104.109.33.148,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,10372,10372,10372,10372,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,37028,52.37.16.190,443,6,6,10731,4,6290,52,1788,2948,1383,52,1572,4396,2052,177,64711,318556,141904,112,8282,24549,14087,323559,323559,323559,323559,0,0,0,0,0,6,10731,4,6290,2,1,0,0,312,208,0,0
192.168.0.75,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,328,0,4,0
192.168.0.75,37028,52.37.16.190,443,6,5,10655,5,6342,52,2131,2948,1217,52,1268,6134,2719,93,61510,245677,122777,4,4508,17262,8509,246041,246041,246041,246041,0,0,0,0,0,5,10655,5,6342,2,1,0,0,260,260,0,0
192.168.0.75,40732,104.109.33.148,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,12324,12324,12324,12324,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,37028,52.37.16.190,443,6,11,23423,9,6555,52,2129,2948,1067,52,728,6139,2029,16,119111,556450,213771,27,78354,287974,106366,1191119,1191119,1191119,1191119,0,0,0,0,0,11,23423,9,6555,2,1,0,0,572,468,0,0
192.168.0.75,52038,172.217.30.3,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,13836,13836,13836,13836,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,47012,216.58.222.78,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,16467,16467,16467,16467,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,52012,52.88.80.161,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,223263,223263,223263,223263,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,49212,216.58.222.78,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,30652,30652,30652,30652,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,54168,172.217.29.34,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,30747,30747,30747,30747,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,50912,172.217.29.38,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,37990,37990,37990,37990,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,35944,172.217.29.66,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,30695,30695,30695,30695,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,54338,172.217.30.68,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,38021,38021,38021,38021,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,46424,187.122.190.6,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,12856,12856,12856,12856,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
64.233.190.189,443,192.168.0.75,40424,6,1,112,1,52,112,112,112,0,52,52,52,0,0,0,0,0,0,0,0,0,997,997,997,997,0,0,0,0,0,1,112,1,52,1,0,0,0,52,52,0,0
192.168.0.75,46428,187.122.190.6,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,17388,17388,17388,17388,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,41872,172.217.29.3,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,20372,20372,20372,20372,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,41482,172.217.29.110,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,32679,32679,32679,32679,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,49222,172.217.29.33,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,37094,37094,37094,37094,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
192.168.0.75,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,328,0,4,0
0.0.0.0,68,255.255.255.255,67,17,2,658,0,0,328,329,330,1,0,-1,0,0,161950,161950,161950,0,0,0,0,0,161950,161950,161950,161950,0,0,0,0,0,2,658,0,0,0,0,0,0,658,0,4,0
192.168.0.75,5353,224.0.0.251,5353,17,1,169,0,0,169,169,169,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0,0,0,0,0,0,169,0,0,0
192.168.0.1,67,255.255.255.255,68,17,2,612,0,0,306,306,306,0,0,-1,0,0,109858,109858,109858,0,0,0,0,0,109858,109858,109858,109858,0,0,0,0,0,2,612,0,0,0,0,0,0,612,0,0,0
192.168.0.75,56163,187.122.188.115,53,17,1,61,1,200,61,61,61,0,200,200,200,0,0,0,0,0,0,0,0,0,12780,12780,12780,12780,0,0,0,0,0,1,61,1,200,0,0,0,0,61,200,0,0
192.168.0.75,56163,187.122.188.112,53,17,3,163,3,500,51,54,61,5,126,166,248,70,218605,343057,467510,176002,226755,341827,456900,162737,696579,696579,696579,696579,0,0,0,0,0,3,163,3,500,0,0,0,0,163,500,0,0
192.168.0.75,40424,64.233.190.189,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,1,0,0,0,52,0,0,0
192.168.0.75,5353,224.0.0.251,5353,17,10,1437,0,0,86,143,196,43,0,-1,0,0,278,188430,487135,150673,0,0,0,0,1695870,1695870,1695870,1695870,0,0,0,0,0,10,1437,0,0,0,0,0,0,1437,0,0,0
192.168.0.75,56226,216.58.222.110,443,6,2,104,0,0,52,52,52,0,0,-1,0,0,512258,512258,512258,0,0,0,0,0,512258,512258,512258,512258,0,0,0,0,0,2,104,0,0,2,0,0,0,104,0,0,0
192.168.0.75,56163,187.122.188.112,53,17,9,573,9,1424,62,63,77,5,123,158,269,49,146,117757,299259,130770,16,106559,303100,129412,1112830,1112830,1112830,1112830,0,0,0,0,0,9,573,9,1424,0,0,0,0,573,1424,0,0
192.168.0.75,56226,216.58.222.110,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,1,0,0,0,52,0,0,0
10.21.0.35,52956,94.130.9.194,45560,6,1,296,0,0,296,296,296,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296,0,0,1,0,0,0,52,0,0,1
94.130.9.194,45560,10.21.0.35,52956,6,1,118,1,52,118,118,118,0,52,52,52,0,0,0,0,0,0,0,0,0,41,41,41,41,0,0,0,0,0,1,118,1,52,1,0,0,0,52,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,234127,234127,234127,0,0,0,0,0,234127,234127,234127,234127,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,234048,234048,234048,0,0,0,0,0,234048,234048,234048,234048,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,234076,234076,234076,0,0,0,0,0,234076,234076,234076,234076,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
94.130.9.194,45560,10.21.0.35,52956,6,1,356,1,52,356,356,356,0,52,52,52,0,0,0,0,0,0,0,0,0,52,52,52,52,0,0,0,0,0,1,356,1,52,1,0,0,0,52,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,233985,233985,233985,0,0,0,0,0,233985,233985,233985,233985,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
94.130.9.194,45560,10.21.0.35,52956,6,2,474,3,400,118,237,356,168,52,133,296,140,335043,335043,335043,0,100982,167522,234063,94102,335087,335087,335087,335087,0,0,0,0,0,2,474,3,400,2,1,0,0,104,156,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,234100,234100,234100,0,0,0,0,0,234100,234100,234100,234100,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
94.130.9.194,45560,10.21.0.35,52956,6,1,356,1,52,356,356,356,0,52,52,52,0,0,0,0,0,0,0,0,0,73,73,73,73,0,0,0,0,0,1,356,1,52,1,0,0,0,52,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,232632,232632,232632,0,0,0,0,0,232632,232632,232632,232632,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,232635,232635,232635,0,0,0,0,0,232635,232635,232635,232635,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,1,296,0,0,296,296,296,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296,0,0,1,0,0,0,52,0,0,1
94.130.9.194,45560,10.21.0.35,52956,6,1,118,1,52,118,118,118,0,52,52,52,0,0,0,0,0,0,0,0,0,35,35,35,35,0,0,0,0,0,1,118,1,52,1,0,0,0,52,52,0,1
94.130.9.194,45560,10.21.0.35,52956,6,1,356,1,52,356,356,356,0,52,52,52,0,0,0,0,0,0,0,0,0,35,35,35,35,0,0,0,0,0,1,356,1,52,1,0,0,0,52,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,234596,234596,234596,0,0,0,0,0,234596,234596,234596,234596,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
10.21.0.35,52956,94.130.9.194,45560,6,3,644,2,236,52,214,296,140,118,118,118,0,234063,255001,275939,29610,234062,234062,234062,0,510002,510002,510002,510002,0,0,0,0,0,3,644,2,236,2,2,0,0,156,104,0,1
10.21.0.35,52956,94.130.9.194,45560,6,4,696,2,236,52,174,296,140,118,118,118,0,234041,402521,736967,289640,973520,973520,973520,0,1207565,1207565,1207565,1207565,0,0,0,0,0,4,696,2,236,2,2,0,0,208,104,0,1
10.21.0.35,52956,94.130.9.194,45560,6,2,348,1,118,52,174,296,172,118,118,118,0,235524,235524,235524,0,0,0,0,0,235524,235524,235524,235524,0,0,0,0,0,2,348,1,118,1,1,0,0,104,52,0,1
192.168.0.75,5353,224.0.0.251,5353,17,17,2450,0,0,68,144,196,57,0,-1,0,0,237,115545,534800,140175,0,0,0,0,1848730,1848730,1848730,1848730,0,0,0,0,0,17,2450,0,0,0,0,0,0,2450,0,0,0
192.168.0.75,52038,172.217.30.3,443,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,1,0,0,0,52,0,0,0
172.217.30.3,443,192.168.0.75,52038,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,1013,1013,1013,1013,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,0
